기간	자치구	동	성별	인구이동(동별)	인구이동(동별)	인구이동(동별)	인구이동(동별)	인구이동(동별)	인구이동(동별)	인구이동(동별)	인구이동(동별)
기간	자치구	동	성별	총전입(⑦=①+③+⑤)	총전출(⑧=②+④+⑥)	구내이동	구내이동	구간이동	구간이동	시ㆍ도간이동	시ㆍ도간이동
기간	자치구	동	성별	총전입(⑦=①+③+⑤)	총전출(⑧=②+④+⑥)	전입(①)	전출(②)	전입(③)	전출(④)	전입(⑤)	전출(⑥)
2006	강남구	청담제1동	여자	1,967	2,721	612	1,106	757	984	598	631
2006	강남구	청담제2동	소계	3,826	3,339	1,318	1,216	1,425	1,234	1,083	889
2006	강남구	청담제2동	남자	1,828	1,606	633	575	684	598	511	433
2006	강남구	청담제2동	여자	1,998	1,733	685	641	741	636	572	456
2006	강남구	삼성제1동	소계	4,584	3,594	1,640	1,232	1,831	1,418	1,113	944
2006	강남구	삼성제1동	남자	2,311	1,850	797	607	955	760	559	483
2006	강남구	삼성제1동	여자	2,273	1,744	843	625	876	658	554	461
2006	강남구	삼성제2동	소계	6,877	6,367	2,200	2,221	2,529	2,224	2,148	1,922
2006	강남구	삼성제2동	남자	3,322	3,088	1,017	1,050	1,262	1,089	1,043	949
2006	강남구	삼성제2동	여자	3,555	3,279	1,183	1,171	1,267	1,135	1,105	973
2006	강남구	대치제1동	소계	4,595	4,425	1,299	2,298	1,915	1,181	1,381	946
2006	강남구	대치제1동	남자	2,218	2,113	607	1,081	914	578	697	454
2006	강남구	대치제1동	여자	2,377	2,312	692	1,217	1,001	603	684	492
2006	강남구	대치제2동	소계	4,951	5,223	1,392	2,262	1,997	1,621	1,562	1,340
2006	강남구	대치제2동	남자	2,461	2,512	674	1,055	1,008	815	779	642
2006	강남구	대치제2동	여자	2,490	2,711	718	1,207	989	806	783	698
2006	강남구	대치제3동	소계	4,197	4,120	1,257	1,693	1,587	1,354	1,353	1,073
2006	강남구	대치제3동	남자	2,181	2,149	637	839	846	733	698	577
2006	강남구	대치제3동	여자	2,016	1,971	620	854	741	621	655	496
2006	강남구	대치제4동	소계	7,273	7,304	1,925	2,441	2,549	2,577	2,799	2,286
2006	강남구	대치제4동	남자	3,482	3,555	869	1,142	1,230	1,272	1,383	1,141
2006	강남구	대치제4동	여자	3,791	3,749	1,056	1,299	1,319	1,305	1,416	1,145
2006	강남구	역삼제1동	소계	12,469	12,193	2,434	2,866	4,795	5,112	5,240	4,215
2006	강남구	역삼제1동	남자	6,066	5,981	1,115	1,279	2,374	2,617	2,577	2,085
2006	강남구	역삼제1동	여자	6,403	6,212	1,319	1,587	2,421	2,495	2,663	2,130
2006	강남구	역삼제2동	소계	14,691	6,885	4,863	2,207	5,787	2,418	4,041	2,260
2006	강남구	역삼제2동	남자	6,955	3,301	2,201	1,017	2,817	1,183	1,937	1,101
2006	강남구	역삼제2동	여자	7,736	3,584	2,662	1,190	2,970	1,235	2,104	1,159
2006	강남구	도곡제1동	소계	4,985	4,460	1,309	1,457	2,164	1,703	1,512	1,300
2006	강남구	도곡제1동	남자	2,426	2,165	618	680	1,082	851	726	634
2006	강남구	도곡제1동	여자	2,559	2,295	691	777	1,082	852	786	666
2006	강남구	도곡제2동	소계	15,002	5,352	5,389	1,905	6,131	1,816	3,482	1,631
2006	강남구	도곡제2동	남자	7,091	2,574	2,559	908	2,891	863	1,641	803
2006	강남구	도곡제2동	여자	7,911	2,778	2,830	997	3,240	953	1,841	828
2006	강남구	개포제1동	소계	4,517	4,827	1,558	1,985	1,428	1,401	1,531	1,441
2006	강남구	개포제1동	남자	2,167	2,346	742	948	709	690	716	708
2006	강남구	개포제1동	여자	2,350	2,481	816	1,037	719	711	815	733
2006	강남구	개포제2동	소계	4,978	4,945	1,895	1,939	1,441	1,393	1,642	1,613
2006	강남구	개포제2동	남자	2,436	2,355	939	923	718	636	779	796
2006	강남구	개포제2동	여자	2,542	2,590	956	1,016	723	757	863	817
2006	강남구	개포제3동	소계	3,969	4,445	980	1,556	1,586	1,534	1,403	1,355
2006	강남구	개포제3동	남자	1,882	2,171	451	753	765	770	666	648
2006	강남구	개포제3동	여자	2,087	2,274	529	803	821	764	737	707
2006	강남구	개포제4동	소계	5,841	5,628	1,249	1,248	2,521	2,275	2,071	2,105
2006	강남구	개포제4동	남자	2,898	2,791	623	593	1,228	1,135	1,047	1,063
2006	강남구	개포제4동	여자	2,943	2,837	626	655	1,293	1,140	1,024	1,042
2006	강남구	일원본동	소계	3,689	4,114	1,056	1,307	1,490	1,402	1,143	1,405
2006	강남구	일원본동	남자	1,816	1,988	533	618	748	681	535	689
2006	강남구	일원본동	여자	1,873	2,126	523	689	742	721	608	716
2006	강남구	일원제1동	소계	3,344	3,585	853	858	1,237	1,285	1,254	1,442
2006	강남구	일원제1동	남자	1,654	1,805	416	410	617	661	621	734
2006	강남구	일원제1동	여자	1,690	1,780	437	448	620	624	633	708
2006	강남구	일원제2동	소계	3,345	3,901	1,234	1,379	1,088	1,295	1,023	1,227
2006	강남구	일원제2동	남자	1,610	1,861	589	658	547	619	474	584
2006	강남구	일원제2동	여자	1,735	2,040	645	721	541	676	549	643
2006	강남구	수서동	소계	2,804	3,384	735	745	1,215	1,335	854	1,304
2006	강남구	수서동	남자	1,338	1,670	345	363	578	660	415	647
2006	강남구	수서동	여자	1,466	1,714	390	382	637	675	439	657
2006	강남구	세곡동	소계	951	1,029	217	184	333	340	401	505
2006	강남구	세곡동	남자	476	557	114	91	173	200	189	266
2006	강남구	세곡동	여자	475	472	103	93	160	140	212	239
2006	송파구	계	소계	124,586	126,487	43,103	43,103	41,137	40,029	40,346	43,355
2006	송파구	계	남자	61,630	62,763	21,324	21,324	20,343	19,730	19,963	21,709
2006	송파구	계	여자	62,956	63,724	21,779	21,779	20,794	20,299	20,383	21,646
2006	송파구	풍납제1동	소계	3,875	4,177	774	857	1,753	1,831	1,348	1,489
2006	송파구	풍납제1동	남자	1,899	2,055	375	414	871	899	653	742
2006	송파구	풍납제1동	여자	1,976	2,122	399	443	882	932	695	747
2006	송파구	풍납제2동	소계	6,145	5,900	1,387	1,285	2,602	2,608	2,156	2,007
2006	송파구	풍납제2동	남자	3,050	2,912	675	607	1,348	1,283	1,027	1,022
2006	송파구	풍납제2동	여자	3,095	2,988	712	678	1,254	1,325	1,129	985
2006	송파구	거여제1동	소계	3,184	3,409	1,534	1,614	685	707	965	1,088
2006	송파구	거여제1동	남자	1,625	1,732	786	818	346	359	493	555
2006	송파구	거여제1동	여자	1,559	1,677	748	796	339	348	472	533
2006	송파구	거여제2동	소계	5,826	6,119	2,241	2,413	1,533	1,400	2,052	2,306
2006	송파구	거여제2동	남자	2,923	3,059	1,122	1,189	790	701	1,011	1,169
2006	송파구	거여제2동	여자	2,903	3,060	1,119	1,224	743	699	1,041	1,137
2006	송파구	마천제1동	소계	4,614	4,121	2,056	1,757	1,146	964	1,412	1,400
2006	송파구	마천제1동	남자	2,332	2,073	1,037	885	577	486	718	702
2006	송파구	마천제1동	여자	2,282	2,048	1,019	872	569	478	694	698
2006	송파구	마천제2동	소계	4,485	4,665	2,112	2,124	1,058	950	1,315	1,591
2006	송파구	마천제2동	남자	2,260	2,382	1,084	1,070	508	507	668	805
2006	송파구	마천제2동	여자	2,225	2,283	1,028	1,054	550	443	647	786
2006	송파구	방이제1동	소계	4,037	3,822	1,874	1,629	1,077	1,068	1,086	1,125
2006	송파구	방이제1동	남자	1,933	1,870	876	787	512	530	545	553
2006	송파구	방이제1동	여자	2,104	1,952	998	842	565	538	541	572
2006	송파구	방이제2동	소계	6,783	6,824	2,356	2,432	2,119	2,008	2,308	2,384
2006	송파구	방이제2동	남자	3,339	3,375	1,150	1,182	1,034	997	1,155	1,196
2006	송파구	방이제2동	여자	3,444	3,449	1,206	1,250	1,085	1,011	1,153	1,188
2006	송파구	오륜동	소계	3,009	3,306	762	884	1,465	1,649	782	773
2006	송파구	오륜동	남자	1,513	1,573	386	421	728	765	399	387
2006	송파구	오륜동	여자	1,496	1,733	376	463	737	884	383	386
2006	송파구	오금동	소계	7,751	7,895	3,165	2,960	2,314	2,277	2,272	2,658
2006	송파구	오금동	남자	3,872	3,969	1,589	1,504	1,165	1,126	1,118	1,339
2006	송파구	오금동	여자	3,879	3,926	1,576	1,456	1,149	1,151	1,154	1,319
2006	송파구	송파제1동	소계	6,671	6,666	2,319	2,317	2,108	1,928	2,244	2,421
2006	송파구	송파제1동	남자	3,269	3,252	1,136	1,123	1,012	931	1,121	1,198
2006	송파구	송파제1동	여자	3,402	3,414	1,183	1,194	1,096	997	1,123	1,223
2006	송파구	송파제2동	소계	4,264	4,412	1,641	1,822	1,320	1,248	1,303	1,342
2006	송파구	송파제2동	남자	2,051	2,167	784	899	631	624	636	644
2006	송파구	송파제2동	여자	2,213	2,245	857	923	689	624	667	698
2006	송파구	석촌동	소계	8,930	9,149	2,756	2,960	2,961	2,878	3,213	3,311
2006	송파구	석촌동	남자	4,375	4,536	1,334	1,458	1,461	1,412	1,580	1,666
2006	송파구	석촌동	여자	4,555	4,613	1,422	1,502	1,500	1,466	1,633	1,645
2006	송파구	삼전동	소계	8,518	8,832	2,585	2,429	3,050	3,011	2,883	3,392
2006	송파구	삼전동	남자	4,136	4,351	1,248	1,186	1,492	1,495	1,396	1,670
2006	송파구	삼전동	여자	4,382	4,481	1,337	1,243	1,558	1,516	1,487	1,722
2006	송파구	가락본동	소계	7,141	6,266	2,822	2,190	2,088	1,794	2,231	2,282
2006	송파구	가락본동	남자	3,694	3,203	1,439	1,129	1,083	890	1,172	1,184
2006	송파구	가락본동	여자	3,447	3,063	1,383	1,061	1,005	904	1,059	1,098
2006	송파구	가락제1동	소계	4,084	4,506	1,409	1,507	1,254	1,386	1,421	1,613
2006	송파구	가락제1동	남자	1,962	2,183	688	751	608	663	666	769
2006	송파구	가락제1동	여자	2,122	2,323	721	756	646	723	755	844
2006	송파구	가락제2동	소계	6,240	6,656	2,508	2,674	1,828	1,877	1,904	2,105
2006	송파구	가락제2동	남자	3,130	3,388	1,256	1,345	906	957	968	1,086
2006	송파구	가락제2동	여자	3,110	3,268	1,252	1,329	922	920	936	1,019
2006	송파구	문정제1동	소계	4,751	4,884	1,875	1,888	1,354	1,323	1,522	1,673
2006	송파구	문정제1동	남자	2,387	2,424	966	936	671	652	750	836
2006	송파구	문정제1동	여자	2,364	2,460	909	952	683	671	772	837
2006	송파구	문정제2동	소계	2,184	2,720	666	787	923	1,075	595	858
2006	송파구	문정제2동	남자	1,079	1,411	322	424	464	548	293	439
2006	송파구	문정제2동	여자	1,105	1,309	344	363	459	527	302	419
2006	송파구	장지동	소계	4,620	5,116	1,703	1,815	1,283	1,352	1,634	1,949
2006	송파구	장지동	남자	2,299	2,604	869	921	610	672	820	1,011
2006	송파구	장지동	여자	2,321	2,512	834	894	673	680	814	938
2006	송파구	잠실본동	소계	7,715	7,935	1,724	2,065	3,037	2,923	2,954	2,947
2006	송파구	잠실본동	남자	3,803	3,881	837	1,008	1,494	1,415	1,472	1,458
2006	송파구	잠실본동	여자	3,912	4,054	887	1,057	1,543	1,508	1,482	1,489
2006	송파구	잠실제1동	소계	1	108	-	32	-	41	1	35
2006	송파구	잠실제1동	여자	1	46	-	14	-	19	1	13
2006	송파구	잠실제3동	소계	739	510	204	112	333	217	202	181
2006	송파구	잠실제3동	남자	349	234	100	49	163	104	86	81
2006	송파구	잠실제3동	여자	390	276	104	63	170	113	116	100
2006	송파구	잠실제4동	소계	1,662	1,800	548	717	650	628	464	455
2006	송파구	잠실제4동	남자	805	869	277	341	308	297	220	231
2006	송파구	잠실제4동	여자	857	931	271	376	342	331	244	224
2006	송파구	잠실제5동	소계	2,354	2,515	732	763	911	990	711	762
2006	송파구	잠실제5동	남자	1,115	1,228	335	365	434	488	346	375
2006	송파구	잠실제5동	여자	1,239	1,287	397	398	477	502	365	387
2006	송파구	잠실제6동	소계	3,575	2,567	1,036	723	1,539	1,017	1,000	827
2006	송파구	잠실제6동	남자	1,763	1,218	512	338	777	498	474	382
2006	송파구	잠실제6동	여자	1,812	1,349	524	385	762	519	526	445
2006	송파구	잠실제7동	소계	1,428	1,578	314	344	746	862	368	372
2006	송파구	잠실제7동	남자	667	739	141	155	350	400	176	184
2006	송파구	잠실제7동	여자	761	839	173	189	396	462	192	188
2006	강동구	계	소계	95,974	100,645	40,236	40,236	27,884	26,893	27,854	33,516
2006	강동구	계	남자	48,287	50,762	20,280	20,280	14,097	13,399	13,910	17,083
2006	강동구	계	여자	47,687	49,883	19,956	19,956	13,787	13,494	13,944	16,433
2006	강동구	강일동	소계	98	840	44	495	23	91	31	254
2006	강동구	강일동	남자	53	459	24	272	13	42	16	145
2006	강동구	강일동	여자	45	381	20	223	10	49	15	109
2006	강동구	상일동	소계	5,411	5,877	1,992	1,994	1,491	1,427	1,928	2,456
2006	강동구	상일동	남자	2,698	2,953	992	1,001	746	704	960	1,248
2006	강동구	상일동	여자	2,713	2,924	1,000	993	745	723	968	1,208
2006	강동구	명일제1동	소계	5,842	6,070	2,888	2,879	1,397	1,439	1,557	1,752
2006	강동구	명일제1동	남자	2,887	3,012	1,405	1,427	701	700	781	885
2006	강동구	명일제1동	여자	2,955	3,058	1,483	1,452	696	739	776	867
2006	강동구	명일제2동	소계	3,540	3,400	1,777	1,274	846	1,045	917	1,081
2006	강동구	명일제2동	남자	1,717	1,657	874	620	402	504	441	533
2006	강동구	명일제2동	여자	1,823	1,743	903	654	444	541	476	548
2006	강동구	고덕제1동	소계	4,228	4,635	1,513	2,012	1,310	1,112	1,405	1,511
2006	강동구	고덕제1동	남자	2,107	2,333	785	1,029	655	550	667	754
2006	강동구	고덕제1동	여자	2,121	2,302	728	983	655	562	738	757
2006	강동구	고덕제2동	소계	3,882	4,276	1,639	1,745	956	913	1,287	1,618
2006	강동구	고덕제2동	남자	1,994	2,209	847	914	508	443	639	852
2006	강동구	고덕제2동	여자	1,888	2,067	792	831	448	470	648	766
2006	강동구	암사제1동	소계	5,266	5,440	2,676	2,508	1,244	1,202	1,346	1,730
2006	강동구	암사제1동	남자	2,677	2,788	1,339	1,273	640	606	698	909
2006	강동구	암사제1동	여자	2,589	2,652	1,337	1,235	604	596	648	821
2006	강동구	암사제2동	소계	3,381	3,940	1,373	1,639	1,147	1,134	861	1,167
2006	강동구	암사제2동	남자	1,680	1,976	694	819	565	555	421	602
2006	강동구	암사제2동	여자	1,701	1,964	679	820	582	579	440	565
2006	강동구	암사제3동	소계	1,734	1,871	858	889	447	449	429	533
2006	강동구	암사제3동	남자	861	885	436	414	217	212	208	259
2006	강동구	암사제3동	여자	873	986	422	475	230	237	221	274
2006	강동구	암사제4동	소계	2,684	2,652	1,524	1,253	525	506	635	893
2006	강동구	암사제4동	남자	1,390	1,324	777	625	281	255	332	444
2006	강동구	암사제4동	여자	1,294	1,328	747	628	244	251	303	449
2006	강동구	천호제1동	소계	6,929	7,695	3,531	3,641	1,583	1,533	1,815	2,521
2006	강동구	천호제1동	남자	3,570	3,873	1,806	1,834	802	758	962	1,281
2006	강동구	천호제1동	여자	3,359	3,822	1,725	1,807	781	775	853	1,240
2006	강동구	천호제2동	소계	3,720	3,767	1,375	1,401	1,155	1,080	1,190	1,286
2006	강동구	천호제2동	남자	1,907	1,968	704	738	612	556	591	674
2006	강동구	천호제2동	여자	1,813	1,799	671	663	543	524	599	612
2006	강동구	천호제3동	소계	6,553	6,793	2,502	2,502	1,946	1,960	2,105	2,331
2006	강동구	천호제3동	남자	3,319	3,427	1,277	1,280	993	980	1,049	1,167
2006	강동구	천호제3동	여자	3,234	3,366	1,225	1,222	953	980	1,056	1,164
2006	강동구	천호제4동	소계	4,896	4,997	2,335	2,331	1,255	1,144	1,306	1,522
2006	강동구	천호제4동	남자	2,516	2,564	1,205	1,199	649	582	662	783
2006	강동구	천호제4동	여자	2,380	2,433	1,130	1,132	606	562	644	739
2006	강동구	성내제1동	소계	4,792	4,988	1,528	1,487	2,001	1,916	1,263	1,585
2006	강동구	성내제1동	남자	2,387	2,546	790	774	974	963	623	809
2006	강동구	성내제1동	여자	2,405	2,442	738	713	1,027	953	640	776
2006	강동구	성내제2동	소계	6,341	6,417	2,059	2,241	2,258	2,013	2,024	2,163
2006	강동구	성내제2동	남자	3,174	3,212	1,060	1,108	1,118	1,013	996	1,091
2006	강동구	성내제2동	여자	3,167	3,205	999	1,133	1,140	1,000	1,028	1,072
2006	강동구	성내제3동	소계	6,020	5,984	2,352	2,134	1,935	1,643	1,733	2,207
2006	강동구	성내제3동	남자	2,976	3,005	1,113	1,078	996	821	867	1,106
2006	강동구	성내제3동	여자	3,044	2,979	1,239	1,056	939	822	866	1,101
2006	강동구	길제1동	소계	5,798	5,784	2,552	2,347	1,616	1,467	1,630	1,970
2006	강동구	길제1동	남자	2,970	2,932	1,284	1,190	855	740	831	1,002
2006	강동구	길제1동	여자	2,828	2,852	1,268	1,157	761	727	799	968
2006	강동구	길제2동	소계	5,816	5,640	2,737	2,389	1,482	1,376	1,597	1,875
2006	강동구	길제2동	남자	2,865	2,822	1,355	1,191	743	678	767	953
2006	강동구	길제2동	여자	2,951	2,818	1,382	1,198	739	698	830	922
2006	강동구	둔촌제1동	소계	3,699	4,044	905	1,161	1,578	1,731	1,216	1,152
2006	강동구	둔촌제1동	남자	1,849	2,036	460	567	774	874	615	595
2006	강동구	둔촌제1동	여자	1,850	2,008	445	594	804	857	601	557
2006	강동구	둔촌제2동	소계	5,344	5,535	2,076	1,914	1,689	1,712	1,579	1,909
2006	강동구	둔촌제2동	남자	2,690	2,781	1,053	927	853	863	784	991
2006	강동구	둔촌제2동	여자	2,654	2,754	1,023	987	836	849	795	918
