"행정구역(시군구)별","시점","총전입[명]","총전출[명]","순이동[명]","시도내이동-시군구내[명]","시도내이동-시군구간 전입[명]","시도내이동-시군구간 전출[명]","시도간전입[명]","시도간전출[명]",
"부산광역시","2007. 07 월","35420","37955","-2535","11633","14532","14532","9255","11790",
"부산광역시","2007. 08 월","39277","42975","-3698","11851","16868","16868","10558","14256",
"부산광역시","2007. 09 월","34866","37123","-2257","11114","15282","15282","8470","10727",
"부산광역시","2007. 10 월","49366","52760","-3394","15594","21888","21888","11884","15278",
"부산광역시","2007. 11 월","45282","48921","-3639","15710","19719","19719","9853","13492",
"부산광역시","2007. 12 월","47273","51197","-3924","15578","20174","20174","11521","15445",
"부산광역시","2008. 01 월","48901","50671","-1770","15046","20250","20250","13605","15375",
"부산광역시","2008. 02 월","53051","56342","-3291","15426","22746","22746","14879","18170",
"부산광역시","2008. 03 월","45757","49369","-3612","14171","18941","18941","12645","16257",
"부산광역시","2008. 04 월","47996","50779","-2783","16692","20257","20257","11047","13830",
"부산광역시","2008. 05 월","46084","49302","-3218","16270","20031","20031","9783","13001",
"부산광역시","2008. 06 월","40612","44072","-3460","14202","17718","17718","8692","12152",
"부산광역시","2008. 07 월","38059","40736","-2677","12381","16541","16541","9137","11814",
"부산광역시","2008. 08 월","36503","39016","-2513","11314","15705","15705","9484","11997",
"부산광역시","2008. 09 월","36220","38431","-2211","11639","15394","15394","9187","11398",
"부산광역시","2008. 10 월","41348","44493","-3145","13866","18168","18168","9314","12459",
"부산광역시","2008. 11 월","37095","39751","-2656","12623","16208","16208","8264","10920",
"부산광역시","2008. 12 월","42876","46144","-3268","13434","18855","18855","10587","13855",
"부산광역시","2009. 01 월","35783","36874","-1091","9616","15712","15712","10455","11546",
"부산광역시","2009. 02 월","51662","53760","-2098","13772","22678","22678","15212","17310",
"부산광역시","2009. 03 월","46758","49511","-2753","14026","19777","19777","12955","15708",
"부산광역시","2009. 04 월","44760","47213","-2453","15279","19373","19373","10108","12561",
"부산광역시","2009. 05 월","41413","44091","-2678","13359","18443","18443","9611","12289",
"부산광역시","2009. 06 월","43081","45513","-2432","14424","18709","18709","9948","12380",
"부산광역시","2009. 07 월","42769","45583","-2814","14514","18278","18278","9977","12791",
"부산광역시","2009. 08 월","39523","41922","-2399","12336","16867","16867","10320","12719",
"부산광역시","2009. 09 월","40703","42867","-2164","13173","17607","17607","9923","12087",
"부산광역시","2009. 10 월","42674","45191","-2517","14380","18711","18711","9583","12100",
"부산광역시","2009. 11 월","41865","44951","-3086","14585","18650","18650","8630","11716",
"부산광역시","2009. 12 월","48319","51618","-3299","15673","21462","21462","11184","14483",
"부산광역시","2010. 01 월","39712","42116","-2404","11597","17234","17234","10881","13285",
"부산광역시","2010. 02 월","48964","51054","-2090","12742","22238","22238","13984","16074",
"부산광역시","2010. 03 월","52456","56059","-3603","15970","22906","22906","13580","17183",
"부산광역시","2010. 04 월","43291","46464","-3173","14541","18819","18819","9931","13104",
"부산광역시","2010. 05 월","42703","45867","-3164","15132","18391","18391","9180","12344",
"부산광역시","2010. 06 월","43419","45087","-1668","14867","18710","18710","9842","11510",
"부산광역시","2010. 07 월","38170","39868","-1698","13039","16243","16243","8888","10586",
"부산광역시","2010. 08 월","40243","42377","-2134","12544","17378","17378","10321","12455",
"부산광역시","2010. 09 월","34120","35933","-1813","10818","15119","15119","8183","9996",
"부산광역시","2010. 10 월","41946","42667","-721","13666","17470","17470","10810","11531",
"부산광역시","2010. 11 월","45063","47925","-2862","16270","19440","19440","9353","12215",
"부산광역시","2010. 12 월","49247","52383","-3136","16945","21451","21451","10851","13987",
"부산광역시","2011. 01 월","42463","44435","-1972","12970","18410","18410","11083","13055",
"부산광역시","2011. 02 월","48745","49530","-785","14269","19542","19542","14934","15719",
"부산광역시","2011. 03 월","47150","49511","-2361","15215","18853","18853","13082","15443",
"부산광역시","2011. 04 월","44088","46729","-2641","15101","18680","18680","10307","12948",
"부산광역시","2011. 05 월","45498","46334","-836","16027","18026","18026","11445","12281",
"부산광역시","2011. 06 월","45693","45716","-23","15350","18060","18060","12283","12306",
"부산광역시","2011. 07 월","35495","38407","-2912","12214","14794","14794","8487","11399",
"부산광역시","2011. 08 월","41101","44306","-3205","13638","16818","16818","10645","13850",
"부산광역시","2011. 09 월","33920","36524","-2604","11052","14077","14077","8791","11395",
"부산광역시","2011. 10 월","38672","41208","-2536","12886","16266","16266","9520","12056",
"부산광역시","2011. 11 월","41632","43100","-1468","13957","17417","17417","10258","11726",
"부산광역시","2011. 12 월","43586","47106","-3520","14558","18750","18750","10278","13798",
"부산광역시","2012. 01 월","36197","38111","-1914","10630","14808","14808","10759","12673",
"부산광역시","2012. 02 월","47425","48751","-1326","12718","19185","19185","15522","16848",
"부산광역시","2012. 03 월","38875","40942","-2067","11408","15521","15521","11946","14013",
"부산광역시","2012. 04 월","38855","40963","-2108","13452","15646","15646","9757","11865",
"부산광역시","2012. 05 월","39809","42552","-2743","14159","16483","16483","9167","11910",
"부산광역시","2012. 06 월","33087","35055","-1968","11329","13730","13730","8028","9996",
"부산광역시","2012. 07 월","38675","39419","-744","13521","15938","15938","9216","9960",
"부산광역시","2012. 08 월","36295","37951","-1656","11783","14923","14923","9589","11245",
"부산광역시","2012. 09 월","30808","32273","-1465","10071","13239","13239","7498","8963",
"부산광역시","2012. 10 월","39337","40989","-1652","13593","16444","16444","9300","10952",
"부산광역시","2012. 11 월","39924","41475","-1551","14053","16525","16525","9346","10897",
"부산광역시","2012. 12 월","41755","43171","-1416","13641","17668","17668","10446","11862",
"부산광역시","2013. 01 월","39348","40048","-700","11450","16501","16501","11397","12097",
"부산광역시","2013. 02 월","42857","42807","50","11570","16857","16857","14430","14380",
"부산광역시","2013. 03 월","39546","41004","-1458","12251","15725","15725","11570","13028",
"부산광역시","2013. 04 월","40603","41548","-945","14233","16631","16631","9739","10684",
"부산광역시","2013. 05 월","40967","42906","-1939","14972","16975","16975","9020","10959",
"부산광역시","2013. 06 월","40432","42798","-2366","14833","16794","16794","8805","11171",
"부산광역시","2013. 07 월","40876","42931","-2055","14420","17489","17489","8967","11022",
"부산광역시","2013. 08 월","35986","37829","-1843","11665","15452","15452","8869","10712",
"부산광역시","2013. 09 월","31231","32143","-912","10049","13410","13410","7772","8684",
"부산광역시","2013. 10 월","40603","42438","-1835","13253","18198","18198","9152","10987",
"부산광역시","2013. 11 월","40244","41335","-1091","12963","17690","17690","9591","10682",
"부산광역시","2013. 12 월","45758","48374","-2616","14676","20295","20295","10787","13403",
"부산광역시","2014. 01 월","38460","39924","-1464","11133","16758","16758","10569","12033",
"부산광역시","2014. 02 월","46888","46549","339","12259","18695","18695","15934","15595",
"부산광역시","2014. 03 월","40360","42710","-2350","11966","16198","16198","12196","14546",
"부산광역시","2014. 04 월","41140","43894","-2754","14202","17225","17225","9713","12467",
"부산광역시","2014. 05 월","38604","41125","-2521","13539","15765","15765","9300","11821",
"부산광역시","2014. 06 월","38505","39320","-815","13749","15253","15253","9503","10318",
"부산광역시","2014. 07 월","35200","36809","-1609","11576","14610","14610","9014","10623",
"부산광역시","2014. 08 월","36033","36818","-785","11139","15278","15278","9616","10401",
"부산광역시","2014. 09 월","35922","36321","-399","10958","14973","14973","9991","10390",
"부산광역시","2014. 10 월","47271","42703","4568","14247","17472","17472","15552","10984",
"부산광역시","2014. 11 월","39753","43431","-3678","14003","16353","16353","9397","13075",
"부산광역시","2014. 12 월","47574","51198","-3624","15742","20189","20189","11643","15267",
"부산광역시","2015. 01 월","42779","44777","-1998","12496","18418","18418","11865","13863",
"부산광역시","2015. 02 월","41778","42461","-683","11624","16759","16759","13395","14078",
"부산광역시","2015. 03 월","45511","48181","-2670","14105","18386","18386","13020","15690",
"부산광역시","2015. 04 월","40628","41680","-1052","13603","16660","16660","10365","11417",
"부산광역시","2015. 05 월","40734","41168","-434","14371","16573","16573","9790","10224",
"부산광역시","2015. 06 월","45563","44395","1168","14790","18618","18618","12155","10987",
"부산광역시","2015. 07 월","47288","46543","745","15269","20268","20268","11751","11006",
"부산광역시","2015. 08 월","38816","40553","-1737","12060","16819","16819","9937","11674",
"부산광역시","2015. 09 월","32915","34987","-2072","10598","14089","14089","8228","10300",
"부산광역시","2015. 10 월","39877","41633","-1756","13336","16656","16656","9885","11641",
"부산광역시","2015. 11 월","42243","43674","-1431","15107","17958","17958","9178","10609",
"부산광역시","2015. 12 월","48899","50539","-1640","16391","21391","21391","11117","12757",
"부산광역시","2016. 01 월","41272","42010","-738","11776","18363","18363","11133","11871",
"부산광역시","2016. 02 월","43080","43750","-670","11419","17652","17652","14009","14679",
"부산광역시","2016. 03 월","39742","41040","-1298","11659","16087","16087","11996","13294",
"부산광역시","2016. 04 월","36072","37103","-1031","11452","14850","14850","9770","10801",
"부산광역시","2016. 05 월","37470","39189","-1719","12539","15768","15768","9163","10882",
"부산광역시","2016. 06 월","36668","38781","-2113","12744","15201","15201","8723","10836",
"부산광역시","2016. 07 월","32635","34565","-1930","10674","14010","14010","7951","9881",
"부산광역시","2016. 08 월","38613","40144","-1531","12103","16161","16161","10349","11880",
"부산광역시","2016. 09 월","32336","34284","-1948","10766","13602","13602","7968","9916",
"부산광역시","2016. 10 월","38232","40719","-2487","13801","16118","16118","8313","10800",
"부산광역시","2016. 11 월","40842","43346","-2504","15007","17086","17086","8749","11253",
