"측정일자","물재생센터명칭","처리장구분","1차하수처리량","2차하수처리량"
"2019/04/04","난지물재생센터","중계펌프장(상암)","0","10680"
"2019/04/04","난지물재생센터","제2처리장","0","266782.13"
"2019/04/04","난지물재생센터","정화조오니처리장","797","4487"
"2019/04/04","난지물재생센터","제1처리장","0","221367.66"
"2017/04/12","탄천물재생센터","제2처리장","0","303630"
"2017/04/11","난지물재생센터","중계펌프장(상암)","0","8202"
"2017/04/11","난지물재생센터","제2처리장","0","266884"
"2017/04/11","난지물재생센터","제1처리장","0","219775"
"2017/04/11","난지물재생센터","정화조오니처리장","535","4363"
"2017/04/11","서남물재생센터","제2처리장","0","951857"
"2017/04/11","서남물재생센터","제1처리장","0","538469"
"2017/04/11","중랑물재생센터","제2처리장","0","226324"
"2017/04/11","중랑물재생센터","제4처리장","0","159840"
"2017/04/11","중랑물재생센터","제3처리장","0","598932"
"2017/04/11","중랑물재생센터","제1처리장","0","151622"
"2017/04/11","탄천물재생센터","제1처리장","0","388916"
"2017/04/11","탄천물재생센터","제2처리장","0","302599"
"2017/04/10","난지물재생센터","중계펌프장(상암)","0","8342"
"2017/04/10","난지물재생센터","제2처리장","0","288568"
"2017/04/10","난지물재생센터","제1처리장","0","236205"
"2017/04/10","난지물재생센터","정화조오니처리장","641","4007"
"2017/04/10","서남물재생센터","제2처리장","0","973907"
"2017/04/10","서남물재생센터","제1처리장","0","541211"
"2017/04/10","중랑물재생센터","제2처리장","0","217699"
"2017/04/10","중랑물재생센터","제4처리장","0","182420"
"2017/04/10","중랑물재생센터","제3처리장","0","630001"
"2017/04/10","중랑물재생센터","제1처리장","0","151622"
"2017/04/10","탄천물재생센터","제1처리장","0","425249"
"2017/04/10","탄천물재생센터","제2처리장","0","342193"
"2017/04/09","난지물재생센터","정화조오니처리장","758","3123"
"2017/04/09","난지물재생센터","제2처리장","0","291230"
"2017/04/09","난지물재생센터","제1처리장","0","234975"
"2017/04/09","난지물재생센터","중계펌프장(상암)","0","6548"
"2017/04/09","서남물재생센터","제2처리장","0","1006543"
"2017/04/09","서남물재생센터","제1처리장","0","527282"
"2017/04/09","중랑물재생센터","제2처리장","0","209004"
"2017/04/09","중랑물재생센터","제4처리장","0","192200"
"2017/04/09","중랑물재생센터","제3처리장","60","655775"
"2017/04/09","중랑물재생센터","제1처리장","0","152660"
"2017/04/09","탄천물재생센터","제1처리장","0","471154"
"2017/04/09","탄천물재생센터","제2처리장","0","348101"
"2017/04/08","난지물재생센터","정화조오니처리장","780","4074"
"2017/04/08","난지물재생센터","제2처리장","0","288903"
"2017/04/08","난지물재생센터","제1처리장","0","232831"
"2017/04/08","난지물재생센터","중계펌프장(상암)","0","6367"
"2017/04/08","서남물재생센터","제2처리장","0","977533"
"2017/04/08","서남물재생센터","제1처리장","0","517411"
"2017/04/08","중랑물재생센터","제2처리장","0","210573"
"2017/04/08","중랑물재생센터","제4처리장","0","178180"
"2017/04/08","중랑물재생센터","제3처리장","0","670908"
"2017/04/08","중랑물재생센터","제1처리장","0","154410"
"2019/04/03","난지물재생센터","정화조오니처리장","774","4063"
"2019/04/03","난지물재생센터","제1처리장","0","226615.85"
"2019/04/03","서남물재생센터","제1처리장","0","490416"
"2019/04/03","서남물재생센터","제2처리장","0","943086"
"2019/04/03","중랑물재생센터","제2처리장","0","217047"
"2019/04/03","중랑물재생센터","제1처리장","0","171000"
"2019/04/03","중랑물재생센터","제4처리장","0","81730"
"2019/04/03","중랑물재생센터","제3처리장","0","595270"
"2019/04/03","탄천물재생센터","제2처리장","0","218509"
"2019/04/03","탄천물재생센터","제1처리장","0","409274"
"2017/04/08","탄천물재생센터","제1처리장","0","464569"
"2017/04/08","탄천물재생센터","제2처리장","0","379065"
"2017/04/07","난지물재생센터","정화조오니처리장","499","4407"
"2017/04/07","난지물재생센터","제2처리장","0","286411"
"2017/04/07","난지물재생센터","제1처리장","0","234445"
"2017/04/07","난지물재생센터","중계펌프장(상암)","0","8144"
"2017/04/07","서남물재생센터","제2처리장","19381","951412"
"2017/04/07","서남물재생센터","제1처리장","13500","546649"
"2017/04/07","중랑물재생센터","제2처리장","0","215243"
"2017/04/07","중랑물재생센터","제4처리장","0","190110"
"2017/04/07","중랑물재생센터","제3처리장","0","673909"
"2017/04/07","중랑물재생센터","제1처리장","0","146780"
"2017/04/07","탄천물재생센터","제1처리장","0","444442"
"2017/04/07","탄천물재생센터","제2처리장","0","344039"
"2017/04/06","난지물재생센터","제1처리장","42671","321591"
"2017/04/06","난지물재생센터","정화조오니처리장","656","5079"
"2017/04/06","난지물재생센터","제2처리장","43018","385524"
"2017/04/06","난지물재생센터","중계펌프장(상암)","0","8471"
"2017/04/06","서남물재생센터","제2처리장","314254","1080792"
"2017/04/06","서남물재생센터","제1처리장","149899","655872"
"2017/04/06","중랑물재생센터","제2처리장","0","216475"
"2017/04/06","중랑물재생센터","제4처리장","43540","223820"
"2017/04/06","중랑물재생센터","제3처리장","167750","779148"
"2017/04/06","중랑물재생센터","제1처리장","0","123180"
"2017/04/06","탄천물재생센터","제1처리장","27067","507113"
"2017/04/06","탄천물재생센터","제2처리장","31636","426537"
"2017/04/05","난지물재생센터","제2처리장","61401","364748"
"2017/04/05","난지물재생센터","정화조오니처리장","581","4656"
"2017/04/05","난지물재생센터","중계펌프장(상암)","0","9082"
"2017/04/05","난지물재생센터","제1처리장","59189","297900"
"2017/04/05","서남물재생센터","제2처리장","79334","943024"
"2017/04/05","서남물재생센터","제1처리장","41289","546427"
"2017/04/05","중랑물재생센터","제4처리장","75040","193910"
"2017/04/05","중랑물재생센터","제1처리장","0","146008"
"2017/04/05","중랑물재생센터","제3처리장","291040","652515"
"2017/04/05","중랑물재생센터","제2처리장","0","215091"
"2017/04/05","탄천물재생센터","제1처리장","25127","472433"
"2017/04/05","탄천물재생센터","제2처리장","82395","371871"
"2017/04/04","난지물재생센터","제2처리장","0","281648"
"2017/04/04","난지물재생센터","정화조오니처리장","554","3371"
"2017/04/04","난지물재생센터","중계펌프장(상암)","0","8532"
"2017/04/04","난지물재생센터","제1처리장","0","224890"
"2017/04/04","서남물재생센터","제2처리장","0","982283"
"2017/04/04","서남물재생센터","제1처리장","0","512485"
"2017/04/04","중랑물재생센터","제4처리장","0","165970"
"2017/04/04","중랑물재생센터","제1처리장","0","145870"
"2017/04/04","중랑물재생센터","제3처리장","0","624374"
"2017/04/04","중랑물재생센터","제2처리장","0","192387"
"2017/04/04","탄천물재생센터","제1처리장","0","406590"
"2017/04/04","탄천물재생센터","제2처리장","0","307550"
"2017/04/03","난지물재생센터","제2처리장","0","286007"
"2017/04/03","난지물재생센터","정화조오니처리장","191","4201"
"2017/04/03","난지물재생센터","중계펌프장(상암)","0","8710"
"2017/04/03","난지물재생센터","제1처리장","0","223355"
"2017/04/03","서남물재생센터","제1처리장","0","514898"
"2017/04/03","서남물재생센터","제2처리장","0","974145"
"2017/04/03","중랑물재생센터","제1처리장","0","149990"
"2017/04/03","중랑물재생센터","제3처리장","0","580508"
"2017/04/03","중랑물재생센터","제4처리장","0","163270"
"2017/04/03","중랑물재생센터","제2처리장","0","221189"
"2017/04/03","탄천물재생센터","제2처리장","0","312090"
"2017/04/03","탄천물재생센터","제1처리장","0","413806"
"2017/04/02","난지물재생센터","제2처리장","0","283489"
"2017/04/02","난지물재생센터","정화조오니처리장","143","4395"
"2017/04/02","난지물재생센터","중계펌프장(상암)","0","6553"
"2017/04/02","난지물재생센터","제1처리장","0","213903"
"2017/04/02","서남물재생센터","제1처리장","0","516151"
"2017/04/02","서남물재생센터","제2처리장","0","946652"
"2017/04/02","중랑물재생센터","제1처리장","0","156180"
"2017/04/02","중랑물재생센터","제3처리장","0","573907"
"2017/04/02","중랑물재생센터","제4처리장","0","160850"
"2017/04/02","중랑물재생센터","제2처리장","0","219467"
"2017/04/02","탄천물재생센터","제2처리장","0","297892"
"2017/04/02","탄천물재생센터","제1처리장","0","411346"
"2017/04/01","난지물재생센터","제2처리장","0","286017"
"2017/04/01","난지물재생센터","정화조오니처리장","150","4421"
"2017/04/01","난지물재생센터","중계펌프장(상암)","0","6727"
"2017/04/01","난지물재생센터","제1처리장","0","215251"
"2017/04/01","서남물재생센터","제1처리장","0","514232"
"2017/04/01","서남물재생센터","제2처리장","0","966040"
"2017/04/01","중랑물재생센터","제4처리장","0","168490"
"2017/04/01","중랑물재생센터","제1처리장","0","155080"
"2017/04/01","중랑물재생센터","제3처리장","0","593026"
"2017/04/01","중랑물재생센터","제2처리장","0","217748"
"2017/04/01","탄천물재생센터","제1처리장","0","404052"
"2017/04/01","탄천물재생센터","제2처리장","0","307157"
"2017/03/31","난지물재생센터","제2처리장","0","289702"
"2017/03/31","난지물재생센터","제1처리장","0","218745"
"2017/03/31","난지물재생센터","정화조오니처리장","307","4641"
"2017/03/31","난지물재생센터","중계펌프장(상암)","0","7981"
"2017/03/31","서남물재생센터","제2처리장","0","916802"
"2017/03/31","서남물재생센터","제1처리장","0","520934"
"2017/03/31","중랑물재생센터","제2처리장","0","210164"
"2017/03/31","중랑물재생센터","제4처리장","15420","176860"
"2017/03/31","중랑물재생센터","제1처리장","0","155860"
"2017/03/31","중랑물재생센터","제3처리장","738","640078"
"2017/03/31","탄천물재생센터","제1처리장","0","430583"
"2017/03/31","탄천물재생센터","제2처리장","0","337552"
"2017/03/30","난지물재생센터","제2처리장","0","276100"
"2017/03/30","난지물재생센터","제1처리장","0","208497"
"2017/03/30","난지물재생센터","정화조오니처리장","325","4990"
"2017/03/30","난지물재생센터","중계펌프장(상암)","0","8233"
"2017/03/30","서남물재생센터","제2처리장","0","974326"
"2017/03/30","서남물재생센터","제1처리장","0","524854"
"2017/03/30","중랑물재생센터","제2처리장","0","219757"
"2017/03/30","중랑물재생센터","제4처리장","0","161020"
"2017/03/30","중랑물재생센터","제1처리장","0","156430"
"2017/03/30","중랑물재생센터","제3처리장","0","568540"
"2017/03/30","탄천물재생센터","제1처리장","0","391849"
"2017/03/30","탄천물재생센터","제2처리장","0","293102"
"2017/03/29","난지물재생센터","제2처리장","0","279006"
"2017/03/29","난지물재생센터","제1처리장","0","210245"
"2017/03/29","난지물재생센터","정화조오니처리장","619","5892"
"2017/03/29","난지물재생센터","중계펌프장(상암)","0","8157"
"2017/03/29","서남물재생센터","제2처리장","0","934964"
"2017/03/29","서남물재생센터","제1처리장","0","509424"
"2017/03/29","중랑물재생센터","제2처리장","0","219213"
"2017/03/29","중랑물재생센터","제4처리장","0","159110"
"2017/03/29","중랑물재생센터","제1처리장","0","156480"
"2017/03/29","중랑물재생센터","제3처리장","0","572315"
"2017/03/29","탄천물재생센터","제1처리장","0","381632"
"2017/03/29","탄천물재생센터","제2처리장","0","288186"
"2017/03/28","난지물재생센터","중계펌프장(상암)","0","8449"
"2017/03/28","난지물재생센터","제2처리장","0","275976"
"2017/03/28","난지물재생센터","정화조오니처리장","166","4717"
